date,01_baseline,02_vix_lt20,03_vix_lt25,04_vix_lt30,05_roc_spike_20pct,06_roc_spike_30pct,07_roc_spike_50pct,08_roc_abs_30pct,09_panic_only_gt20,10_panic_only_gt25,11_combined_lt30_no_spike
2021-08-04,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-05,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-06,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-09,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-10,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-11,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-12,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-13,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-16,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-17,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-18,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-19,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-20,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-23,97917.27,105297.98,108998.87,93437.0,121095.53,121095.53,128733.23,121095.53,96266.32,89833.29,100096.07
2021-08-24,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-08-25,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-08-26,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-08-27,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-08-30,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-08-31,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-01,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-02,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-03,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-07,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-08,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-09,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-10,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-13,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-14,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-15,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-16,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-17,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-20,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-21,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-22,99877.05,105297.98,111180.45,95307.11,121095.53,121095.53,131309.78,121095.53,98193.06,89833.29,100096.07
2021-09-23,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98193.06,89833.29,99119.54
2021-09-24,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,89833.29,99119.54
2021-09-27,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,89833.29,99119.54
2021-09-28,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,89833.29,99119.54
2021-09-29,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,89833.29,99119.54
2021-09-30,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,89833.29,99119.54
2021-10-01,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,89833.29,99119.54
2021-10-04,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,88715.66,99119.54
2021-10-05,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,88715.66,99119.54
2021-10-06,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,88715.66,99119.54
2021-10-07,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,88715.66,99119.54
2021-10-08,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,88715.66,99119.54
2021-10-11,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,88715.66,99119.54
2021-10-12,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,88715.66,99119.54
2021-10-13,98902.65,104270.7,110095.77,94377.29,119914.12,119914.12,130028.73,119914.12,98169.27,88715.66,99119.54
2021-10-14,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-15,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-18,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-19,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-20,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-21,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-22,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-25,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-26,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-27,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-28,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-10-29,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-01,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-02,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-03,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-04,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-05,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-08,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-09,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-10,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-11,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-12,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-15,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-16,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-17,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-18,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-19,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-22,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-23,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-24,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-26,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-29,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-11-30,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-12-01,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-12-02,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-12-03,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-12-06,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-12-07,101981.67,104270.7,113523.25,97315.43,119914.12,123647.26,134076.75,123647.26,101225.45,88715.66,102205.3
2021-12-08,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-09,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-10,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-13,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-14,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-15,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-16,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-17,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-20,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-21,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-22,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-23,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-27,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-28,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-29,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-30,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2021-12-31,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-03,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-04,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-05,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-06,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-07,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-10,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-11,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-12,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-13,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-14,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-18,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-19,104325.84,104270.7,113523.25,99552.34,119914.12,123647.26,134076.75,123647.26,103552.24,90754.9,102205.3
2022-01-20,99508.03,99455.44,108280.7,94954.97,114376.44,117937.18,127885.04,117937.18,103552.24,90754.9,97485.42
2022-01-21,99508.03,99455.44,108280.7,94954.97,114376.44,117937.18,127885.04,117937.18,103552.24,90754.9,97485.42
2022-01-24,99508.03,99455.44,108280.7,94954.97,114376.44,117937.18,127885.04,117937.18,103552.24,90754.9,97485.42
2022-01-25,99508.03,99455.44,108280.7,94954.97,114376.44,117937.18,127885.04,117937.18,103552.24,90754.9,97485.42
2022-01-26,99508.03,99455.44,108280.7,94954.97,114376.44,117937.18,127885.04,117937.18,103552.24,90754.9,97485.42
2022-01-27,99508.03,99455.44,108280.7,94954.97,114376.44,117937.18,127885.04,117937.18,103552.24,90754.9,97485.42
2022-01-28,99508.03,99455.44,108280.7,94954.97,114376.44,117937.18,127885.04,117937.18,103552.24,90754.9,97485.42
2022-01-31,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-01,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-02,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-03,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-04,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-07,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-08,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-09,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-10,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-11,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-14,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-15,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-16,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-17,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-18,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-22,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-23,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-24,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-25,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-02-28,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-03-01,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-03-02,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-03-03,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-03-04,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-03-07,100211.88,99455.44,108280.7,95626.62,119328.23,123043.13,128789.61,123043.13,102059.61,91396.83,97485.42
2022-03-08,97104.56,99455.44,108280.7,92661.48,115628.16,119227.87,124796.16,119227.87,98894.99,88562.84,94462.64
2022-03-09,97104.56,99455.44,108280.7,92661.48,115628.16,119227.87,124796.16,119227.87,98894.99,88562.84,94462.64
2022-03-10,97104.56,99455.44,108280.7,92661.48,115628.16,119227.87,124796.16,119227.87,98894.99,88562.84,94462.64
2022-03-11,97104.56,99455.44,108280.7,92661.48,115628.16,119227.87,124796.16,119227.87,98894.99,88562.84,94462.64
2022-03-14,97104.56,99455.44,108280.7,92661.48,115628.16,119227.87,124796.16,119227.87,98894.99,88562.84,94462.64
2022-03-15,97104.56,99455.44,108280.7,92661.48,115628.16,119227.87,124796.16,119227.87,98894.99,88562.84,94462.64
2022-03-16,97104.56,99455.44,108280.7,92661.48,115628.16,119227.87,124796.16,119227.87,98894.99,88562.84,94462.64
2022-03-17,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-18,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-21,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-22,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-23,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-24,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-25,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-28,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-29,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-30,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-03-31,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-01,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-04,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-05,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-06,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-07,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-08,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-11,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-12,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-13,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-14,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-18,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-19,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-20,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-21,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-22,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-25,102894.67,99455.44,108280.7,92661.48,122522.79,126337.15,132237.46,126337.15,104791.87,93843.64,94462.64
2022-04-26,97323.31,99455.44,102417.71,87644.21,122522.79,126337.15,125077.3,126337.15,99117.78,93843.64,94462.64
2022-04-27,97323.31,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,99117.78,93843.64,89932.3
2022-04-28,97323.31,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,99117.78,93843.64,89932.3
2022-04-29,97323.31,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,99117.78,93843.64,89932.3
2022-05-02,97323.31,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,99117.78,93843.64,89932.3
2022-05-03,97323.31,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,99117.78,93843.64,89932.3
2022-05-04,97323.31,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,99117.78,93843.64,89932.3
2022-05-05,97323.31,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,99117.78,93843.64,89932.3
2022-05-06,97323.31,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,99117.78,90605.65,89932.3
2022-05-09,97323.31,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,99117.78,90605.65,89932.3
2022-05-10,93344.78,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,95065.89,90605.65,89932.3
2022-05-11,93344.78,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,95065.89,90605.65,89932.3
2022-05-12,93344.78,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,95065.89,90605.65,89932.3
2022-05-13,93344.78,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,95065.89,90605.65,89932.3
2022-05-16,93344.78,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,95065.89,90605.65,89932.3
2022-05-17,93344.78,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,95065.89,90605.65,89932.3
2022-05-18,93344.78,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,95065.89,90605.65,89932.3
2022-05-19,93344.78,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,95065.89,90605.65,89932.3
2022-05-20,93344.78,99455.44,102417.71,87644.21,116646.71,120278.13,125077.3,120278.13,95065.89,90605.65,89932.3
2022-05-23,93344.78,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,95065.89,90321.2,89932.3
2022-05-24,93344.78,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,95065.89,90321.2,89932.3
2022-05-25,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-05-26,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-05-27,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-05-31,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-01,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-02,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-03,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-06,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-07,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-08,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-09,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-10,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-13,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-14,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-15,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-16,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-17,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-21,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
2022-06-22,94442.83,99455.44,102417.71,87644.21,116280.49,119900.51,124684.62,119900.51,96184.19,90321.2,89932.3
