variant,ticker,entry_date,exit_date,entry_price,exit_price,pnl_pct,r_multiple,exit_reason,same_bar_stop
current,BDX,2024-12-23,2025-01-07,172.8764,177.3813,2.6058,2.2516,time_exit,False
current,ULTA,2024-12-23,2025-01-07,429.5146,427.791,-0.4013,-0.1934,time_exit,False
current,WMB,2025-01-03,2025-01-07,54.097,53.2833,-1.5041,-1.168,stop_hit,False
current,ABBV,2025-01-06,2025-01-08,171.9059,169.5752,-1.3558,-1.2813,stop_hit,False
current,AMAT,2025-01-07,2025-01-08,177.9689,174.9325,-1.7062,-1.0478,stop_hit,False
current,AMD,2025-01-07,2025-01-08,130.4652,121.7791,-6.6578,-3.1954,stop_hit,False
current,PFE,2024-12-26,2025-01-10,24.4222,24.4778,0.2275,0.1763,time_exit,False
current,AMAT,2025-01-08,2025-01-10,175.7678,169.6251,-3.4948,-2.1392,stop_hit,False
current,BAC,2025-01-08,2025-01-10,44.7524,43.8181,-2.0877,-1.7764,stop_hit,False
current,BSX,2025-01-08,2025-01-10,96.7383,94.8326,-1.97,-2.1097,stop_hit,False
current,ADI,2025-01-10,2025-01-13,214.5272,208.7856,-2.6764,-1.7497,stop_hit,False
current,BAC,2025-01-10,2025-01-13,44.6423,43.7581,-1.9806,-1.6944,stop_hit,False
current,KMI,2025-01-02,2025-01-17,25.933,28.4858,9.8438,7.8447,time_exit,False
current,OXY,2025-01-02,2025-01-17,48.7544,50.5747,3.7337,2.5776,time_exit,False
current,BKR,2025-01-06,2025-01-21,41.5107,45.7071,10.1092,7.2831,time_exit,False
current,COP,2025-01-06,2025-01-21,97.4487,99.95,2.5668,2.2988,time_exit,False
current,DHR,2025-01-06,2025-01-21,232.3861,241.969,4.1237,4.0106,time_exit,False
current,BDX,2025-01-07,2025-01-22,177.0685,181.7891,2.666,2.4523,time_exit,False
current,AMT,2025-01-17,2025-01-22,182.3912,177.0414,-2.9331,-2.0898,stop_hit,False
current,ALB,2025-01-21,2025-01-22,94.5472,88.2259,-6.686,-3.3194,stop_hit,False
current,AMAT,2025-01-17,2025-01-24,190.4752,184.5477,-3.112,-1.8681,stop_hit,False
current,ABT,2025-01-22,2025-01-24,111.6458,121.6116,8.9263,9.2691,take_profit,False
current,ADI,2025-01-22,2025-01-24,216.9884,213.0734,-1.8043,-1.2108,stop_hit,False
current,BSX,2025-01-10,2025-01-27,95.6178,102.2289,6.9141,6.2919,time_exit,False
current,DVN,2025-01-10,2025-01-27,35.0375,34.1929,-2.4106,-1.5639,stop_hit,False
current,ADI,2025-01-24,2025-01-27,220.07,211.2143,-4.024,-2.6539,stop_hit,False
current,AEP,2025-01-13,2025-01-28,91.2756,95.8221,4.981,5.1409,time_exit,False
current,CVX,2025-01-13,2025-01-28,145.993,147.7561,1.2077,1.0922,time_exit,False
current,AVGO,2025-01-27,2025-01-28,209.8949,204.8275,-2.4142,-1.0285,stop_hit,False
current,AON,2025-01-27,2025-01-29,368.4841,362.8185,-1.5376,-1.6893,stop_hit,False
current,AEP,2025-01-28,2025-01-29,97.999,93.943,-4.1388,-3.6662,stop_hit,False
current,AMZN,2025-01-29,2025-01-30,239.1345,234.4027,-1.9787,-1.403,stop_hit,False
current,BK,2025-01-29,2025-02-03,84.3321,83.0684,-1.4985,-1.1981,stop_hit,False
current,BLK,2025-01-30,2025-02-03,1041.2003,987.526,-5.155,-4.1655,stop_hit,False
current,BDX,2025-01-27,2025-02-04,187.4737,185.1574,-1.2355,-1.1576,stop_hit,False
current,BLK,2025-02-03,2025-02-04,1028.6641,990.6344,-3.697,-2.8847,stop_hit,False
current,AMGN,2025-01-21,2025-02-05,261.3906,286.4507,9.5872,9.3057,take_profit,False
current,APD,2025-01-21,2025-02-05,308.8343,322.3487,4.3759,4.1887,time_exit,False
current,ADP,2025-01-22,2025-02-06,288.4141,299.6001,3.8784,4.6124,time_exit,False
current,AZO,2025-02-04,2025-02-07,3448.4784,3412.8977,-1.0318,-1.1129,stop_hit,False
current,AMZN,2025-02-05,2025-02-07,236.8934,229.0754,-3.3002,-2.3371,stop_hit,False
current,ABT,2025-01-24,2025-02-10,119.6598,128.0659,7.025,6.0464,time_exit,False
current,ACN,2025-01-24,2025-02-10,353.3266,377.6811,6.8929,6.0513,time_exit,False
current,ALL,2025-01-28,2025-02-10,187.4737,181.989,-2.9256,-1.8264,stop_hit,False
current,BA,2025-02-07,2025-02-10,185.3526,180.4197,-2.6614,-1.4019,stop_hit,False
current,ADP,2025-02-06,2025-02-11,299.8899,296.6216,-1.0898,-1.1009,stop_hit,False
current,CME,2025-02-10,2025-02-11,234.137,231.6541,-1.0604,-1.1097,stop_hit,False
current,ADBE,2025-01-28,2025-02-12,437.1935,462.5236,5.7938,4.3004,time_exit,False
current,ABBV,2025-02-03,2025-02-18,175.8779,188.1959,7.0037,4.8617,time_exit,False
current,BKR,2025-02-04,2025-02-19,45.2926,45.8071,1.1358,0.6572,time_exit,False
current,AMGN,2025-02-05,2025-02-20,279.3996,288.7655,3.3522,3.1424,time_exit,False
current,COST,2025-02-11,2025-02-20,1052.7361,1026.6564,-2.4773,-2.2881,stop_hit,False
current,BSX,2025-02-10,2025-02-21,105.8029,104.4428,-1.2855,-1.2366,stop_hit,False
current,CIBR,2025-02-10,2025-02-21,69.5848,67.2863,-3.3031,-3.2119,stop_hit,False
current,CRWD,2025-02-10,2025-02-21,425.6277,406.3267,-4.5347,-2.1591,stop_hit,False
current,ADBE,2025-02-12,2025-02-21,457.5937,444.1378,-2.9406,-2.1883,stop_hit,False
current,ADI,2025-02-20,2025-02-21,238.6793,234.1429,-1.9006,-1.1228,stop_hit,False
current,AON,2025-02-07,2025-02-24,380.9504,388.4057,1.957,1.8771,time_exit,False
current,ADI,2025-02-21,2025-02-24,239.8499,232.3238,-3.1378,-1.955,stop_hit,False
current,CARR,2025-02-21,2025-02-24,66.5433,65.3073,-1.8573,-1.1588,stop_hit,False
current,BKNG,2025-02-11,2025-02-26,193.2066,199.2303,3.1178,2.1509,time_exit,False
current,CHTR,2025-02-21,2025-02-26,363.8018,353.1184,-2.9366,-1.7515,stop_hit,False
current,AAPL,2025-02-18,2025-02-27,243.1815,236.3418,-2.8126,-1.7112,stop_hit,False
current,D,2025-02-24,2025-02-27,54.3772,53.3233,-1.938,-1.4723,stop_hit,False
current,AMGN,2025-02-26,2025-02-27,303.0014,296.2518,-2.2276,-1.6931,stop_hit,False
current,INTU,2025-02-27,2025-02-28,618.409,607.1663,-1.818,-1.0737,stop_hit,False
current,ABBV,2025-02-19,2025-03-06,189.0545,202.1089,6.9051,5.0761,time_exit,False
current,AEP,2025-02-21,2025-03-06,100.9605,99.2603,-1.6839,-1.2963,stop_hit,False
current,ADP,2025-02-26,2025-03-06,303.3916,293.2633,-3.3384,-4.1681,stop_hit,False
current,ABT,2025-02-20,2025-03-07,128.4542,133.6931,4.0784,3.3943,time_exit,False
current,LLY,2025-02-27,2025-03-07,908.3339,862.8584,-5.0065,-3.3046,stop_hit,False
current,CI,2025-02-21,2025-03-10,289.1145,319.85,10.6309,5.4989,time_exit,False
current,CHTR,2025-03-07,2025-03-10,382.4111,373.4882,-2.3333,-1.5996,stop_hit,False
current,CL,2025-02-24,2025-03-11,86.7133,91.2144,5.1907,4.3996,time_exit,False
current,EXC,2025-02-24,2025-03-11,41.7509,41.8591,0.2591,0.2326,time_exit,False
current,AMT,2025-03-10,2025-03-11,203.9419,200.5297,-1.6731,-1.1485,stop_hit,False
current,AON,2025-02-27,2025-03-12,398.9894,394.6126,-1.097,-1.2735,stop_hit,False
current,AMGN,2025-03-06,2025-03-12,306.8533,302.6486,-1.3703,-1.0974,stop_hit,False
current,AZO,2025-03-06,2025-03-12,3559.1837,3525.0766,-0.9583,-1.1153,stop_hit,False
current,AMT,2025-03-11,2025-03-12,204.5322,197.6211,-3.379,-2.299,stop_hit,False
current,CB,2025-03-11,2025-03-12,288.144,279.1803,-3.1108,-2.7981,stop_hit,False
current,CI,2025-03-11,2025-03-12,318.4091,304.5377,-4.3565,-2.691,stop_hit,False
current,CARR,2025-03-10,2025-03-13,65.3827,63.1084,-3.4784,-1.8254,stop_hit,False
current,BMY,2025-03-07,2025-03-14,56.8784,55.5522,-2.3317,-1.6046,stop_hit,False
current,ALL,2025-02-28,2025-03-17,192.026,206.0269,7.2912,5.0648,time_exit,False
current,ABBV,2025-03-06,2025-03-21,202.8614,201.4392,-0.701,-0.6243,time_exit,False
current,PSQ,2025-03-12,2025-03-24,38.1891,37.2314,-2.5078,-1.8975,stop_hit,False
current,SH,2025-03-12,2025-03-24,42.6713,41.6492,-2.3954,-2.4093,stop_hit,False
current,DUK,2025-03-17,2025-03-24,115.7779,114.033,-1.5071,-1.3626,stop_hit,False
current,AMT,2025-03-24,2025-03-25,205.1025,200.1999,-2.3903,-1.673,stop_hit,False
current,APH,2025-03-25,2025-03-26,68.8044,67.0764,-2.5114,-1.1959,stop_hit,False
current,ELV,2025-03-12,2025-03-27,410.8253,422.6286,2.8731,1.8125,time_exit,False
current,VRTX,2025-03-14,2025-03-28,506.7532,492.0439,-2.9027,-1.9854,stop_hit,False
current,BA,2025-03-24,2025-03-28,182.5462,173.1734,-5.1345,-2.2446,stop_hit,False
current,CDNS,2025-03-24,2025-03-28,266.2481,256.6216,-3.6156,-1.7118,stop_hit,False
current,APH,2025-03-26,2025-03-28,68.9344,66.0769,-4.1452,-2.0049,stop_hit,False
current,CHTR,2025-03-27,2025-03-28,384.9624,368.7455,-4.2126,-2.196,stop_hit,False
current,NEM,2025-03-14,2025-03-31,46.073,47.6162,3.3494,1.6205,time_exit,False
current,AMD,2025-03-21,2025-03-31,105.3927,102.5737,-2.6747,-1.0826,stop_hit,False
current,ICE,2025-03-28,2025-03-31,173.8669,170.4647,-1.9568,-2.0826,stop_hit,False
current,ALL,2025-03-17,2025-04-01,202.9614,203.4282,0.23,0.154,time_exit,False
current,BRK-B,2025-03-17,2025-04-01,514.357,532.4886,3.5251,2.7459,time_exit,False
current,CB,2025-03-17,2025-04-01,290.7153,297.5012,2.3342,1.8405,time_exit,False
current,ADP,2025-03-28,2025-04-04,299.2295,278.9105,-6.7905,-5.8047,stop_hit,False
current,AZO,2025-03-28,2025-04-04,3771.885,3653.7022,-3.1333,-2.9634,stop_hit,False
current,CTAS,2025-03-28,2025-04-04,203.5417,188.5257,-7.3774,-4.7313,stop_hit,False
current,HCA,2025-03-28,2025-04-04,340.7303,329.2453,-3.3707,-2.1078,stop_hit,False
current,MSI,2025-03-31,2025-04-04,427.4736,397.4712,-7.0186,-7.601,stop_hit,False
current,ABT,2025-04-01,2025-04-04,128.6643,121.3493,-5.6853,-4.05,stop_hit,False
current,AEP,2025-04-01,2025-04-04,105.2926,101.0395,-4.0394,-3.4724,stop_hit,False
current,EXC,2025-03-31,2025-04-07,43.7919,43.1184,-1.5379,-1.3341,stop_hit,False
current,MCK,2025-03-31,2025-04-07,667.1034,658.9104,-1.2281,-1.1168,stop_hit,False
current,AMT,2025-04-01,2025-04-07,210.8554,203.938,-3.2806,-2.5757,stop_hit,False
current,AZO,2025-04-04,2025-04-07,3846.4723,3490.6638,-9.2503,-9.561,stop_hit,False
current,CB,2025-04-04,2025-04-07,295.3676,270.6746,-8.3601,-7.6078,stop_hit,False
current,CI,2025-04-04,2025-04-07,331.1655,309.0954,-6.6644,-5.5756,stop_hit,False
current,CL,2025-04-04,2025-04-07,94.3071,86.5167,-8.2607,-6.7294,stop_hit,False
current,CME,2025-04-04,2025-04-07,259.6598,242.9585,-6.432,-6.4863,stop_hit,False
current,COST,2025-04-04,2025-04-07,947.3334,901.2891,-4.8604,-3.5923,stop_hit,False
current,DUK,2025-04-04,2025-04-07,121.0105,112.8036,-6.782,-6.3554,stop_hit,False
current,PSQ,2025-04-07,2025-04-08,44.5323,43.6682,-1.9404,-1.4532,stop_hit,False
current,SH,2025-04-07,2025-04-08,48.7444,47.956,-1.6173,-1.4414,stop_hit,False
current,SH,2025-04-08,2025-04-09,45.6628,43.3983,-4.9592,-3.4671,stop_hit,False
current,PSQ,2025-04-09,2025-04-10,43.7819,40.0999,-8.4097,-4.6799,stop_hit,False
current,SH,2025-04-09,2025-04-10,48.3542,44.9775,-6.9832,-4.545,stop_hit,False
current,ISRG,2025-04-10,2025-04-11,508.8743,492.6835,-3.1817,-1.1232,stop_hit,False
current,UNH,2025-04-09,2025-04-17,546.1329,441.4891,-19.1609,-11.8739,stop_hit,False
current,NOC,2025-04-11,2025-04-22,509.7547,456.2218,-10.5017,-7.0484,stop_hit,False
current,GD,2025-04-14,2025-04-23,271.0254,260.8695,-3.7472,-2.1618,stop_hit,False
current,CL,2025-04-21,2025-04-23,93.6768,91.4842,-2.3406,-1.4138,stop_hit,False
current,ABT,2025-04-23,2025-04-24,129.6248,126.7466,-2.2204,-1.1743,stop_hit,False
current,CL,2025-04-23,2025-04-24,92.5663,90.3648,-2.3783,-1.4329,stop_hit,False
current,NEM,2025-04-10,2025-04-25,48.2641,53.2034,10.2338,4.3362,time_exit,False
current,ROST,2025-04-10,2025-04-25,135.1776,138.2908,2.3031,1.1662,time_exit,False
current,TJX,2025-04-10,2025-04-25,123.8019,125.0474,1.0061,0.5679,time_exit,False
current,LMT,2025-04-11,2025-04-28,452.3761,463.4482,2.4475,1.3092,time_exit,False
current,WMT,2025-04-11,2025-04-28,90.135,94.2828,4.6018,2.2372,time_exit,False
current,FAST,2025-04-14,2025-04-29,39.3597,39.2903,-0.1761,-0.0914,time_exit,False
current,STZ,2025-04-14,2025-04-29,180.5502,181.2193,0.3706,0.1839,time_exit,False
current,NFLX,2025-04-22,2025-04-30,100.5903,113.0934,12.4298,4.4964,force_close,False
current,APH,2025-04-24,2025-04-30,71.7759,76.3618,6.3892,1.9718,force_close,False
current,BA,2025-04-24,2025-04-30,171.3356,183.0884,6.8595,1.9963,force_close,False
current,AAPL,2025-04-25,2025-04-30,205.6428,211.2743,2.7385,0.7663,force_close,False
current,AMAT,2025-04-25,2025-04-30,147.9139,149.2453,0.9001,0.2404,force_close,False
current,AVGO,2025-04-25,2025-04-30,185.5127,190.6646,2.7771,0.6809,force_close,False
current,BAC,2025-04-28,2025-04-30,38.9395,38.9505,0.0284,0.0092,force_close,False
current,BKNG,2025-04-28,2025-04-30,194.5672,202.4987,4.0765,1.7296,force_close,False
current,ABBV,2025-04-29,2025-04-30,186.6033,188.7956,1.1748,0.44,force_close,False
current,ADBE,2025-04-29,2025-04-30,368.2941,374.7126,1.7428,0.7519,force_close,False
delay_5m,HSY,2024-01-03,2024-01-04,180.08,177.981,-1.1656,-1.1524,stop_hit,False
delay_5m,CB,2024-01-03,2024-01-09,221.3631,218.6906,-1.2073,-1.487,stop_hit,False
delay_5m,BMY,2024-01-03,2024-01-10,46.4507,45.4073,-2.2463,-1.6693,stop_hit,False
delay_5m,C,2024-01-03,2024-01-11,49.5798,48.3558,-2.4687,-1.8869,stop_hit,False
delay_5m,BRK-B,2024-01-03,2024-01-16,364.7198,361.0094,-1.0173,-1.5651,stop_hit,False
delay_5m,ABBV,2024-01-03,2024-01-18,147.5562,151.1144,2.4114,2.6631,time_exit,False
delay_5m,AMGN,2024-01-03,2024-01-18,280.7403,284.1878,1.228,1.178,time_exit,False
delay_5m,CI,2024-01-03,2024-01-18,295.6352,296.5217,0.2998,0.2078,time_exit,False
delay_5m,CL,2024-01-03,2024-01-18,76.043,76.2419,0.2615,0.3095,time_exit,False
delay_5m,GILD,2024-01-03,2024-01-18,77.7338,80.2898,3.2881,3.3027,time_exit,False
delay_5m,BK,2024-01-16,2024-01-18,52.0085,51.4543,-1.0657,-1.3003,stop_hit,False
delay_5m,ALL,2024-01-04,2024-01-19,142.1335,147.966,4.1035,4.27,time_exit,False
delay_5m,ABT,2024-01-09,2024-01-24,107.2436,105.867,-1.2836,-1.7447,stop_hit,False
delay_5m,AMD,2024-01-10,2024-01-24,148.997,176.5203,18.4724,9.5513,take_profit,False
delay_5m,AON,2024-01-18,2024-01-25,300.0024,294.7625,-1.7466,-1.4482,stop_hit,False
delay_5m,BSX,2024-01-11,2024-01-26,59.6573,61.0894,2.4006,2.822,time_exit,False
delay_5m,AAPL,2024-01-24,2024-01-26,193.3141,190.2948,-1.5619,-1.3945,stop_hit,False
delay_5m,ABBV,2024-01-24,2024-01-29,153.4767,151.6841,-1.168,-1.4306,stop_hit,False
delay_5m,ALL,2024-01-25,2024-01-29,151.3907,149.0954,-1.5161,-1.4124,stop_hit,False
delay_5m,AMZN,2024-01-26,2024-01-31,159.1258,155.0524,-2.5598,-2.0768,stop_hit,False
delay_5m,CB,2024-01-18,2024-02-02,222.0985,237.7929,7.0664,9.1316,take_profit,False
delay_5m,COST,2024-01-18,2024-02-02,675.355,700.3896,3.7069,4.7559,time_exit,False
delay_5m,HLT,2024-01-18,2024-02-02,183.8294,193.853,5.4527,7.4974,time_exit,False
delay_5m,MSI,2024-01-18,2024-02-02,311.9559,319.86,2.5337,4.3215,time_exit,False
delay_5m,ORLY,2024-01-18,2024-02-02,66.8584,69.7651,4.3475,4.894,time_exit,False
delay_5m,ACN,2024-01-19,2024-02-05,350.0649,357.1214,2.0157,2.2264,time_exit,False
delay_5m,BDX,2024-02-02,2024-02-05,181.3881,176.5517,-2.6664,-2.3246,stop_hit,False
delay_5m,ADBE,2024-01-26,2024-02-06,617.396,606.8814,-1.7031,-1.3068,stop_hit,False
delay_5m,AMGN,2024-01-29,2024-02-07,291.4356,276.2018,-5.2272,-4.6647,stop_hit,False
delay_5m,AXP,2024-01-29,2024-02-13,196.3231,204.3778,4.1028,3.5084,time_exit,False
delay_5m,APH,2024-01-31,2024-02-15,50.0575,51.884,3.6489,3.7252,time_exit,False
delay_5m,ABBV,2024-02-02,2024-02-20,156.6358,162.6586,3.8451,4.3347,time_exit,False
delay_5m,ADP,2024-02-02,2024-02-20,235.8103,240.0299,1.7894,2.104,time_exit,False
delay_5m,BSX,2024-02-02,2024-02-20,64.6398,66.2069,2.4243,2.6533,time_exit,False
delay_5m,CAT,2024-02-02,2024-02-20,302.186,303.918,0.5731,0.469,time_exit,False
delay_5m,AMZN,2024-02-05,2024-02-20,169.6898,167.0164,-1.5754,-1.161,stop_hit,False
delay_5m,BRK-B,2024-02-05,2024-02-20,391.0029,406.9764,4.0853,5.2582,time_exit,False
delay_5m,BKNG,2024-02-06,2024-02-21,142.7964,146.9965,2.9413,2.8011,time_exit,False
delay_5m,CI,2024-02-07,2024-02-22,316.9884,327.7161,3.3842,2.4711,time_exit,False
delay_5m,AEP,2024-02-22,2024-02-26,76.4682,75.2723,-1.5639,-1.3302,stop_hit,False
delay_5m,CVX,2024-02-20,2024-02-27,141.7984,139.5502,-1.5855,-1.3431,stop_hit,False
delay_5m,CME,2024-02-13,2024-02-28,190.5627,202.2088,6.1114,6.7146,time_exit,False
delay_5m,ELV,2024-02-20,2024-02-28,492.0009,483.5381,-1.7201,-1.7191,stop_hit,False
delay_5m,ADP,2024-02-20,2024-02-29,240.6603,238.2408,-1.0053,-1.1866,stop_hit,False
delay_5m,ABBV,2024-02-26,2024-02-29,165.6053,162.7786,-1.7069,-1.5693,stop_hit,False
delay_5m,AMAT,2024-02-15,2024-03-01,184.7148,206.5267,11.8084,6.6951,time_exit,False
delay_5m,BRK-B,2024-02-20,2024-03-04,407.7838,403.0484,-1.1613,-1.5079,stop_hit,False
delay_5m,ALB,2024-02-28,2024-03-05,126.6908,105.5172,-16.7128,-6.1243,stop_hit,False
delay_5m,ACN,2024-03-04,2024-03-05,370.5677,363.778,-1.8322,-1.9264,stop_hit,False
delay_5m,DVN,2024-02-20,2024-03-06,40.8779,42.7086,4.4785,3.3547,time_exit,False
delay_5m,GE,2024-02-20,2024-03-06,117.2686,125.4173,6.9487,6.6535,time_exit,False
delay_5m,ABT,2024-02-21,2024-03-07,112.1936,115.5822,3.0203,2.8738,time_exit,False
delay_5m,AMAT,2024-03-07,2024-03-08,209.3546,201.889,-3.566,-1.6464,stop_hit,False
delay_5m,APH,2024-02-27,2024-03-13,52.984,54.2429,2.376,3.01,time_exit,False
delay_5m,AMD,2024-03-01,2024-03-13,199.7911,194.6826,-2.5569,-1.0363,stop_hit,False
delay_5m,AMT,2024-03-05,2024-03-13,190.9954,187.0264,-2.0781,-1.4575,stop_hit,False
delay_5m,AEP,2024-02-28,2024-03-14,77.5387,76.2818,-1.621,-1.3475,stop_hit,False
delay_5m,ABT,2024-03-08,2024-03-14,115.7378,113.6332,-1.8185,-1.8697,stop_hit,False
delay_5m,ADI,2024-03-13,2024-03-14,192.4937,188.3358,-2.16,-1.6487,stop_hit,False
delay_5m,AZO,2024-02-29,2024-03-15,3005.1181,3119.9692,3.8219,3.328,time_exit,False
delay_5m,BAC,2024-02-29,2024-03-15,32.8739,33.8431,2.9481,2.3451,time_exit,False
delay_5m,ABBV,2024-03-06,2024-03-15,166.7408,164.8875,-1.1115,-1.1781,stop_hit,False
delay_5m,ADBE,2024-03-13,2024-03-15,578.344,492.2937,-14.8787,-8.186,stop_hit,False
delay_5m,CB,2024-03-14,2024-03-15,251.4982,249.4252,-0.8242,-1.1338,stop_hit,False
delay_5m,APD,2024-03-05,2024-03-20,225.3926,225.1874,-0.0911,-0.0778,time_exit,False
delay_5m,BKR,2024-03-06,2024-03-21,29.2196,32.2239,10.2817,8.2536,time_exit,False
delay_5m,CMG,2024-03-15,2024-03-26,54.8274,58.8646,7.3635,9.1579,take_profit,False
delay_5m,AON,2024-03-13,2024-03-28,315.6778,328.7655,4.1459,5.5151,time_exit,False
delay_5m,CAT,2024-03-14,2024-04-01,332.9964,352.5436,5.8701,5.811,time_exit,False
delay_5m,CCL,2024-03-14,2024-04-01,16.2981,16.1619,-0.8359,-0.3873,time_exit,False
delay_5m,CI,2024-03-15,2024-04-01,337.4787,350.4047,3.8302,4.2237,time_exit,False
delay_5m,COP,2024-03-15,2024-04-01,112.6438,120.8296,7.2669,6.3016,time_exit,False
delay_5m,CVX,2024-03-15,2024-04-01,142.8639,145.837,2.0811,1.9963,time_exit,False
delay_5m,DE,2024-03-15,2024-04-01,369.9449,392.8635,6.1951,6.8453,time_exit,False
delay_5m,AEP,2024-03-28,2024-04-01,79.7749,78.7506,-1.2839,-1.3069,stop_hit,False
delay_5m,AEP,2024-04-01,2024-04-03,79.5147,78.5407,-1.225,-1.2198,stop_hit,False
delay_5m,C,2024-04-01,2024-04-03,59.5473,57.8311,-2.8821,-2.4754,stop_hit,False
delay_5m,AZO,2024-03-20,2024-04-04,3177.9657,3091.4335,-2.7229,-2.8254,stop_hit,False
delay_5m,ALB,2024-04-01,2024-04-04,125.978,116.8715,-7.2286,-2.2195,stop_hit,False
delay_5m,BRK-B,2024-04-01,2024-04-04,420.4114,415.1823,-1.2438,-1.857,stop_hit,False
delay_5m,APH,2024-03-21,2024-04-05,56.0505,57.7411,3.0162,3.608,time_exit,False
delay_5m,ALL,2024-03-26,2024-04-09,163.8119,161.7491,-1.2592,-1.2557,stop_hit,False
delay_5m,DOW,2024-04-03,2024-04-10,52.8239,51.914,-1.7225,-1.6781,stop_hit,False
delay_5m,AVGO,2024-04-04,2024-04-10,132.9139,129.4253,-2.6248,-1.2232,stop_hit,False
delay_5m,EXC,2024-04-09,2024-04-10,35.1651,34.2329,-2.6509,-2.6919,stop_hit,False
delay_5m,CVX,2024-04-03,2024-04-12,147.1335,145.7171,-0.9627,-1.1754,stop_hit,False
delay_5m,BKR,2024-04-04,2024-04-12,32.4487,31.5542,-2.7567,-2.6478,stop_hit,False
delay_5m,ADI,2024-04-10,2024-04-12,192.1735,186.2168,-3.0996,-2.1367,stop_hit,False
delay_5m,EOG,2024-04-05,2024-04-15,125.9955,123.998,-1.5854,-1.7507,stop_hit,False
delay_5m,FSLR,2024-04-10,2024-04-15,182.4362,175.892,-3.5871,-1.7447,stop_hit,False
delay_5m,AAPL,2024-04-12,2024-04-15,174.3997,171.0844,-1.9009,-1.6353,stop_hit,False
delay_5m,CMG,2024-04-12,2024-04-15,59.5097,58.7806,-1.2253,-1.0929,stop_hit,False
delay_5m,GOOG,2024-04-12,2024-04-15,158.5392,154.9825,-2.2435,-1.656,stop_hit,False
delay_5m,AMZN,2024-04-01,2024-04-16,181.2318,183.2483,1.1127,0.9435,time_exit,False
delay_5m,CAT,2024-04-01,2024-04-16,354.197,348.7455,-1.5391,-1.4351,stop_hit,False
delay_5m,COP,2024-04-01,2024-04-16,120.4177,121.6392,1.0144,1.0713,time_exit,False
delay_5m,DVN,2024-04-04,2024-04-16,50.075,49.4952,-1.1578,-1.1792,stop_hit,False
delay_5m,FCX,2024-04-10,2024-04-16,48.7794,47.946,-1.7084,-1.0857,stop_hit,False
delay_5m,SH,2024-04-15,2024-04-30,44.5423,45.2873,1.6728,2.9094,time_exit,False
delay_5m,NKE,2024-04-18,2024-04-30,91.3507,88.3058,-3.3331,-2.2104,stop_hit,False
delay_5m,PSQ,2024-04-16,2024-05-01,40.7454,41.7691,2.5125,3.0981,time_exit,False
delay_5m,ELV,2024-04-19,2024-05-01,513.0039,505.2872,-1.5042,-1.3596,stop_hit,False
delay_5m,APH,2024-04-30,2024-05-01,59.9575,58.6707,-2.1462,-1.4819,stop_hit,False
delay_5m,SCHW,2024-04-17,2024-05-02,71.2106,73.3333,2.9809,2.2986,time_exit,False
delay_5m,AMGN,2024-04-30,2024-05-03,258.2941,286.5607,10.9436,9.3678,take_profit,False
delay_5m,LMT,2024-04-19,2024-05-06,437.6262,438.4807,0.1952,0.2543,time_exit,False
delay_5m,WFC,2024-04-19,2024-05-06,57.1636,57.4912,0.5732,0.4907,time_exit,False
delay_5m,AMGN,2024-05-03,2024-05-06,295.7753,281.4992,-4.8267,-4.9847,stop_hit,False
delay_5m,AXP,2024-04-22,2024-05-07,227.2836,229.4052,0.9335,0.8005,time_exit,False
delay_5m,D,2024-04-22,2024-05-07,45.6753,47.4563,3.8991,2.8082,time_exit,False
delay_5m,DUK,2024-04-22,2024-05-07,91.2331,95.0225,4.1535,4.1621,time_exit,False
delay_5m,ADBE,2024-05-06,2024-05-09,491.4906,482.4387,-1.8417,-1.3999,stop_hit,False
delay_5m,CL,2024-05-01,2024-05-16,87.5888,90.2349,3.021,3.8178,time_exit,False
delay_5m,ECL,2024-05-01,2024-05-16,221.3681,227.886,2.9444,3.1626,time_exit,False
delay_5m,HSY,2024-05-01,2024-05-16,181.9034,197.2113,8.4154,7.5207,time_exit,False
delay_5m,AMZN,2024-05-07,2024-05-16,188.8081,183.5382,-2.7912,-1.6131,stop_hit,False
delay_5m,AEP,2024-05-02,2024-05-17,82.0435,87.1564,6.2319,4.8543,time_exit,False
delay_5m,AMAT,2024-05-16,2024-05-17,212.6313,208.3958,-1.992,-1.3326,stop_hit,False
delay_5m,AVGO,2024-05-16,2024-05-17,139.5697,136.6317,-2.1051,-1.1856,stop_hit,False
delay_5m,AAPL,2024-05-06,2024-05-21,180.5902,190.7946,5.6505,3.8181,time_exit,False
delay_5m,ALB,2024-05-06,2024-05-21,125.6678,122.2189,-2.7445,-1.071,stop_hit,False
delay_5m,ABBV,2024-05-17,2024-05-21,154.8424,152.1839,-1.7169,-1.4865,stop_hit,False
delay_5m,APD,2024-05-07,2024-05-22,235.6503,251.2743,6.6302,5.8496,time_exit,False
delay_5m,APH,2024-05-07,2024-05-22,61.4957,66.1969,7.6447,5.6768,time_exit,False
delay_5m,ADI,2024-05-09,2024-05-22,198.4192,225.7562,13.7774,9.4595,take_profit,False
delay_5m,AMGN,2024-05-16,2024-05-22,297.8488,292.7935,-1.6973,-1.0675,stop_hit,False
delay_5m,AMT,2024-05-16,2024-05-23,180.9354,174.0729,-3.7928,-2.8466,stop_hit,False
delay_5m,AEP,2024-05-17,2024-05-23,86.9134,83.928,-3.4349,-3.3042,stop_hit,False
